FlightID,RouteCode,Origin,Destination,FlightDate,FlightDurationMins,AircraftType,SeatsAvailable,SeatsSold,Revenue,OperationalCost
21024,DEL-DXB,DEL,DXB,2024-01-28,541,ATR72,105,91,834260.64,268384.52
21025,LHR-HYD,LHR,HYD,2023-07-25,428,ATR72,198,73,656958.43,765945.99
21026,CCU-LHR,CCU,LHR,2024-07-05,417,A320,164,159,715777.06,657509.26
21027,JFK-DXB,JFK,DXB,2024-02-10,537,B777,257,168,1168318.68,428935.46
21028,SIN-DEL,SIN,DEL,2023-11-22,155,B737,152,105,426648.88,202344.09
21029,LHR-SIN,LHR,SIN,2024-06-19,410,B737,173,161,888075.6,430217.08
21030,MAA-SIN,MAA,SIN,2023-12-14,227,B777,267,130,459639.38,357143.1
21031,DXB-BOM,DXB,BOM,2024-05-24,543,A320,159,88,860131.88,298445.95
21032,DEL-JFK,DEL,JFK,2023-02-22,337,ATR72,170,167,803415.37,749762.67
21033,MAA-SIN,MAA,SIN,2024-06-24,576,A320,172,111,761882.51,748695.27
21034,SIN-HYD,SIN,HYD,2024-07-26,353,B777,276,183,666387.78,250929.58
21035,LHR-SIN,LHR,SIN,2023-11-27,438,B777,256,149,1392515.94,1544836.18
21036,DEL-DXB,DEL,DXB,2024-01-18,632,B737,153,59,576209.91,668526.86
21037,JFK-BOM,JFK,BOM,2024-02-08,206,A320,168,75,565528.44,241427.69
21038,SIN-DXB,SIN,DXB,2024-11-24,102,A380,440,321,2997902.43,2150485.57
21039,JFK-LHR,JFK,LHR,2024-10-13,100,A380,540,503,2163742.42,722568.29
21040,MAA-JFK,MAA,JFK,2023-10-13,316,B777,269,186,1009706.68,603367.22
21041,SIN-LHR,SIN,LHR,2024-11-22,339,A380,453,255,2115247.9,2288347.97
21042,DEL-LHR,DEL,LHR,2023-06-12,342,ATR72,112,47,361445.84,211277.72
21043,HYD-JFK,HYD,JFK,2023-08-10,475,A380,526,214,2135900.76,2058255.55
21044,MAA-DEL,MAA,DEL,2024-12-05,450,ATR72,103,53,492365.95,483882.41
21045,BLR-LHR,BLR,LHR,2024-10-05,367,B737,159,119,365822.35,366950.8
21046,MAA-DXB,MAA,DXB,2023-03-24,317,A380,516,502,3505572.14,2678925.34
21047,BLR-JFK,BLR,JFK,2023-09-16,514,ATR72,196,73,308765.56,339302.81
21048,LHR-BLR,LHR,BLR,2023-04-18,622,ATR72,105,89,432826.76,268996.83
21049,JFK-DEL,JFK,DEL,2023-05-14,702,A320,170,170,663534.32,664960.7
21050,BOM-DEL,BOM,DEL,2024-10-15,215,ATR72,165,128,1233023.26,561709.95
21051,LHR-DEL,LHR,DEL,2023-05-05,369,A380,504,390,2500928.23,1234775.15
21052,MAA-BLR,MAA,BLR,2024-07-11,501,B777,286,100,557775.43,196466.08
21053,HYD-BOM,HYD,BOM,2024-02-13,546,B777,257,138,981022.08,976288.68
21054,SIN-BLR,SIN,BLR,2023-05-30,706,B777,271,201,2004260.78,1702186.16
21055,LHR-BLR,LHR,BLR,2024-02-09,385,A320,176,101,904349.05,731661.46
21056,DEL-SIN,DEL,SIN,2023-01-23,237,A320,170,112,696419.25,214034.42
21057,DEL-SIN,DEL,SIN,2024-01-17,391,A320,148,101,531828.59,528057.19
21058,HYD-SIN,HYD,SIN,2023-05-30,108,A320,179,177,1394853.6,1317037.97
21059,LHR-SIN,LHR,SIN,2023-06-09,308,ATR72,189,181,1514157.74,864664.18
21060,JFK-LHR,JFK,LHR,2023-03-22,221,B777,262,133,544919.3,497133.11
21061,HYD-SIN,HYD,SIN,2023-01-22,182,A320,172,83,582379.93,377256.83
21062,BLR-DEL,BLR,DEL,2024-09-08,301,B777,286,146,875824.85,707763.55
21063,DEL-BOM,DEL,BOM,2023-08-23,444,B737,156,98,648740.86,323674.39
21064,DEL-LHR,DEL,LHR,2024-10-28,192,A380,547,317,2380913,2074354.94
21065,BOM-CCU,BOM,CCU,2023-08-11,182,A380,422,201,995368.04,550564.37
21066,LHR-DEL,LHR,DEL,2023-03-07,255,A320,147,45,210410.78,98110.09
21067,SIN-BOM,SIN,BOM,2024-10-06,492,A380,430,266,1245386.93,375711.35
21068,MAA-BOM,MAA,BOM,2024-02-14,505,B777,256,166,607218.46,467242.71
21069,HYD-BLR,HYD,BLR,2024-10-20,675,B777,265,110,530927.2,433083.53
21070,BLR-SIN,BLR,SIN,2024-12-27,713,A320,164,99,475551.59,298937.3
21071,MAA-HYD,MAA,HYD,2024-05-13,447,A380,516,249,2128990.15,1175512.97
21072,SIN-LHR,SIN,LHR,2024-05-01,537,B737,187,147,726053.21,837341.87
21073,LHR-BLR,LHR,BLR,2023-06-13,199,A320,148,70,357436.59,162976.87
21074,JFK-CCU,JFK,CCU,2024-04-09,176,A320,150,84,485066.9,429028.87
21075,BLR-HYD,BLR,HYD,2023-10-15,422,A380,519,493,2956970.31,3273454.56
21076,DXB-SIN,DXB,SIN,2023-06-28,354,A320,140,61,229275.55,124983.58
21077,MAA-HYD,MAA,HYD,2023-03-21,661,B737,168,143,1387702.16,470845.41
21078,LHR-HYD,LHR,HYD,2024-05-07,427,B737,166,89,743996.15,516235.62
21079,SIN-HYD,SIN,HYD,2024-01-26,313,B737,167,82,642784.53,352100.15
21080,CCU-BLR,CCU,BLR,2024-08-10,228,A320,165,77,681164.69,537503.68
21081,BLR-HYD,BLR,HYD,2024-03-07,459,ATR72,194,174,1192972.19,912304.49
21082,JFK-BLR,JFK,BLR,2024-01-26,690,ATR72,173,113,623713.33,298357.03
21083,HYD-SIN,HYD,SIN,2023-07-25,156,A320,179,129,1133692.12,1165099.24
21084,CCU-MAA,CCU,MAA,2024-07-03,589,B737,156,132,1071935.6,464378.02
21085,DEL-DXB,DEL,DXB,2023-08-15,712,ATR72,168,121,1096343.02,637869.66
21086,DEL-MAA,DEL,MAA,2024-05-10,234,A320,177,68,226782.28,204352.44
21087,JFK-DXB,JFK,DXB,2023-06-17,351,B777,296,170,1173991.54,497786.84
21088,JFK-CCU,JFK,CCU,2023-06-13,508,A320,169,52,493839.99,233753.88
21089,BOM-CCU,BOM,CCU,2023-10-16,214,A380,429,403,3227725.51,1914204.43
21090,JFK-DXB,JFK,DXB,2023-11-20,245,B737,167,91,692974.86,533638.8
21091,CCU-DEL,CCU,DEL,2023-03-26,449,ATR72,192,105,396413.18,416010.9
21092,BOM-BLR,BOM,BLR,2023-09-10,615,A320,145,142,1107029.33,526127.87
21093,LHR-DXB,LHR,DXB,2024-08-16,619,B737,190,90,347875.36,363634.58
21094,MAA-DEL,MAA,DEL,2024-04-15,286,ATR72,108,96,591617.88,563725.63
21095,DEL-MAA,DEL,MAA,2023-10-03,566,B777,258,174,1440064.64,921795.75
21096,CCU-HYD,CCU,HYD,2024-06-06,163,A380,525,220,1171679.66,1145515.24
21097,HYD-DXB,HYD,DXB,2023-08-12,308,A380,449,372,1192212.68,1106800.64
21098,DXB-DEL,DXB,DEL,2024-11-21,514,B737,150,102,581585.21,184726.22
21099,HYD-SIN,HYD,SIN,2024-11-08,470,A320,148,100,754766.72,890561.44
21100,CCU-BLR,CCU,BLR,2024-05-15,113,ATR72,187,93,822899.49,357036.33
21101,HYD-CCU,HYD,CCU,2023-10-31,541,A320,179,142,1017457.26,1159634.07
21102,DXB-LHR,DXB,LHR,2023-04-13,130,B777,296,99,796233.37,952267.13
21103,SIN-JFK,SIN,JFK,2023-08-12,527,A320,164,65,354472.17,227866.35
21104,BLR-BOM,BLR,BOM,2023-04-03,679,A320,153,151,1384499.91,754463.14
21105,HYD-JFK,HYD,JFK,2023-03-04,641,A380,406,246,2378751.48,737629.69
21106,CCU-DEL,CCU,DEL,2023-09-30,498,A380,522,293,2452832.05,2706947.63
21107,CCU-SIN,CCU,SIN,2024-03-06,92,B737,185,98,503387.95,584163.36
21108,LHR-HYD,LHR,HYD,2024-01-08,318,A380,532,500,2828444.63,1394981.35
21109,CCU-DXB,CCU,DXB,2024-01-22,175,A320,143,61,249845.24,198491.73
21110,SIN-DEL,SIN,DEL,2024-11-15,168,A320,174,166,1598671.61,1781362.34
21111,BOM-MAA,BOM,MAA,2023-02-16,141,A320,150,115,703225.74,683378.66
21112,BLR-MAA,BLR,MAA,2024-04-06,130,A320,152,64,506252.75,573415.84
21113,BOM-LHR,BOM,LHR,2024-08-10,338,ATR72,153,105,995098.82,542862.63
21114,HYD-DXB,HYD,DXB,2024-05-30,585,ATR72,195,139,1044506.51,960339.21
21115,BOM-DXB,BOM,DXB,2023-09-08,300,B777,274,242,2354955.96,2517761.95
21116,SIN-BOM,SIN,BOM,2023-07-30,481,A320,146,80,405093.75,290299.89
21117,DEL-SIN,DEL,SIN,2023-01-04,558,A320,141,128,847362.74,442732.7
21118,JFK-DEL,JFK,DEL,2024-03-04,323,B777,257,231,1742123.73,1516586.93
21119,BLR-JFK,BLR,JFK,2024-12-26,327,A380,524,422,2821999.7,2958903.44
21120,MAA-DXB,MAA,DXB,2023-08-05,609,B777,274,137,685396.02,392897.79
21121,BOM-HYD,BOM,HYD,2023-06-22,302,B777,289,176,1093724.93,1266417.25
21122,CCU-HYD,CCU,HYD,2023-05-17,66,B737,164,122,875694.23,981293.79
21123,DXB-MAA,DXB,MAA,2023-03-16,60,A380,541,200,1924074.19,766748.43
21124,CCU-DEL,CCU,DEL,2024-07-08,547,A380,542,486,2302501.56,1092857.63
21125,JFK-MAA,JFK,MAA,2023-10-05,89,B737,176,149,727867.08,440143.35
21126,LHR-BLR,LHR,BLR,2024-06-30,646,ATR72,174,95,836869.2,682991.27
21127,MAA-BOM,MAA,BOM,2024-07-18,527,A380,446,139,520324.56,536413.97
21128,LHR-HYD,LHR,HYD,2024-03-31,369,A380,440,364,1575730.08,1062218.95
21129,CCU-DXB,CCU,DXB,2024-08-16,635,A320,171,125,669044.36,399805.1
21130,CCU-BOM,CCU,BOM,2024-11-02,551,B777,283,244,2143384.49,2059563.58
21131,HYD-JFK,HYD,JFK,2023-03-31,120,B737,168,159,490926.93,343642.53
21132,MAA-DXB,MAA,DXB,2023-03-11,288,A320,166,151,603223.99,469520.48
21133,CCU-DEL,CCU,DEL,2024-05-03,397,B737,157,98,497874.65,303813.89
21134,BLR-MAA,BLR,MAA,2023-07-31,200,B777,297,172,840504.96,428884.12
21135,MAA-CCU,MAA,CCU,2024-01-27,71,ATR72,100,39,282426.34,226501.5
21136,BLR-HYD,BLR,HYD,2024-03-10,376,ATR72,155,152,1043070.92,860471.84
21137,SIN-HYD,SIN,HYD,2024-05-31,638,B737,154,76,290325.71,143555.42
21138,BLR-SIN,BLR,SIN,2024-08-18,393,B777,290,276,2503246.77,1863128.26
21139,MAA-DEL,MAA,DEL,2024-03-20,526,A380,492,218,1661718.81,1974517.91
21140,LHR-DEL,LHR,DEL,2023-11-08,235,B777,289,176,791840.14,769528.8
21141,SIN-DXB,SIN,DXB,2023-04-23,509,A380,514,364,2260135.81,2215897.53
21142,CCU-DEL,CCU,DEL,2024-01-03,88,A320,173,62,599532.1,587212.29
21143,SIN-BOM,SIN,BOM,2023-07-11,365,B737,180,57,416683.73,225115.96
21144,DEL-LHR,DEL,LHR,2023-02-17,213,B737,161,69,478515.83,440802.86
21145,JFK-BLR,JFK,BLR,2024-10-04,476,ATR72,141,100,632612.99,416307.52
21146,MAA-JFK,MAA,JFK,2024-08-12,162,ATR72,107,86,821212.5,308133.22
21147,MAA-JFK,MAA,JFK,2024-08-01,506,A380,545,502,2138883.93,1575753.81
21148,DXB-MAA,DXB,MAA,2024-06-03,110,B737,169,66,487530.64,253338.08
21149,MAA-LHR,MAA,LHR,2023-06-05,392,ATR72,133,40,127935.45,94667.18
21150,SIN-JFK,SIN,JFK,2023-05-16,103,A320,176,52,182014.55,186168.18
21151,HYD-JFK,HYD,JFK,2023-12-16,548,ATR72,166,122,711805.24,573951.04
21152,LHR-DXB,LHR,DXB,2024-04-18,538,B737,156,130,1052004.65,1051745.6
21153,HYD-BOM,HYD,BOM,2024-04-02,426,B777,272,113,887842.37,840179.7
21154,HYD-DEL,HYD,DEL,2024-10-12,95,B777,265,128,934371.91,494427.94
21155,JFK-DEL,JFK,DEL,2024-06-20,240,B777,272,140,428057.16,261990.49
21156,JFK-DEL,JFK,DEL,2023-09-15,490,A320,153,47,363260.76,232608.78
21157,CCU-DEL,CCU,DEL,2024-01-29,376,A380,440,325,2494208.42,2298974.24
21158,JFK-SIN,JFK,SIN,2023-10-13,318,ATR72,150,138,551048.72,630407.18
21159,BOM-DEL,BOM,DEL,2023-06-01,541,A320,175,111,1058183.04,677823.75
21160,BOM-DXB,BOM,DXB,2024-06-05,470,B777,254,166,1051748.08,914204.87
21161,DEL-MAA,DEL,MAA,2023-08-06,542,A380,462,254,1453685.77,1401894.69
21162,BOM-DEL,BOM,DEL,2024-06-27,675,A320,177,172,1577486.34,1631724.15
21163,CCU-BLR,CCU,BLR,2024-07-01,430,B737,157,152,1276140.95,1049533.72
21164,MAA-DEL,MAA,DEL,2024-02-11,352,ATR72,177,135,444848.86,522142.92
21165,DEL-LHR,DEL,LHR,2024-06-27,442,A320,175,74,472607.9,442954.45
21166,CCU-HYD,CCU,HYD,2023-05-19,248,ATR72,138,70,314572.82,123305.88
21167,MAA-JFK,MAA,JFK,2024-08-03,496,B777,279,176,1133296.57,727906.08
21168,DEL-SIN,DEL,SIN,2024-04-04,325,B737,166,129,462741.66,321649.76
21169,DXB-JFK,DXB,JFK,2023-05-14,317,A320,154,129,502221.46,290164.34
21170,LHR-HYD,LHR,HYD,2024-02-29,433,B737,163,97,819138.01,837030.95
21171,BLR-DEL,BLR,DEL,2023-11-03,402,B777,256,134,482090.02,290278.19
21172,DXB-MAA,DXB,MAA,2023-06-25,337,B737,156,121,589941.47,603079.49
21173,CCU-HYD,CCU,HYD,2023-08-18,290,B737,156,95,809535.31,307930.55
21174,HYD-BOM,HYD,BOM,2023-02-04,407,B777,263,117,505732.94,221976.08
21175,SIN-HYD,SIN,HYD,2024-03-22,451,A320,172,140,712793.98,273245.72
21176,DXB-BLR,DXB,BLR,2024-01-21,608,ATR72,167,119,908569.96,497808.75
21177,CCU-MAA,CCU,MAA,2023-01-22,383,A380,528,509,3690701.05,2617081.21
21178,LHR-DXB,LHR,DXB,2023-01-03,105,B777,262,245,1756949.86,1453514.72
21179,DEL-CCU,DEL,CCU,2023-01-18,652,B777,278,190,576107.92,519905.49
21180,BLR-DEL,BLR,DEL,2024-03-17,676,A380,531,189,1549167.95,1155030.52
21181,BLR-DXB,BLR,DXB,2024-02-15,466,B777,287,265,2105073.84,1188899.7
21182,DXB-MAA,DXB,MAA,2024-02-17,539,B777,262,229,856939.95,857921.97
21183,BOM-BLR,BOM,BLR,2024-02-18,511,B737,180,160,816143.05,574684.15
21184,DXB-BLR,DXB,BLR,2024-09-16,324,ATR72,118,42,215506.27,90518.59
21185,MAA-CCU,MAA,CCU,2024-02-20,85,B737,182,143,1114218.44,593370.02
21186,MAA-SIN,MAA,SIN,2023-07-30,151,A320,166,76,451925.96,527317.35
21187,BLR-HYD,BLR,HYD,2024-02-27,492,B737,162,120,694812.75,212812.71
21188,BOM-BLR,BOM,BLR,2023-10-25,652,A320,156,82,613423.41,685584.55
21189,LHR-SIN,LHR,SIN,2023-07-14,604,A320,173,96,809578.25,880753.5
21190,MAA-LHR,MAA,LHR,2023-08-26,221,ATR72,122,67,481122.64,243363.39
21191,SIN-JFK,SIN,JFK,2023-11-06,170,A320,171,161,1558080.89,1628508.33
21192,LHR-CCU,LHR,CCU,2024-03-09,431,A380,454,178,1121645.03,440243.5
21193,SIN-JFK,SIN,JFK,2024-02-16,542,B737,153,114,605853.48,529684.48
21194,BOM-BLR,BOM,BLR,2024-01-12,676,B737,173,93,422582.17,248821.99
21195,BLR-DEL,BLR,DEL,2023-09-21,354,A380,431,158,992067.51,624125.85
21196,JFK-HYD,JFK,HYD,2023-02-17,594,A380,429,163,684815.42,248464.28
21197,JFK-CCU,JFK,CCU,2024-02-15,489,B737,168,99,485766.49,173310.5
21198,MAA-JFK,MAA,JFK,2024-04-08,159,ATR72,150,68,212206.24,250089.26
21199,BLR-BOM,BLR,BOM,2023-05-23,73,A380,550,382,2654133.13,1576113.63
21200,MAA-BOM,MAA,BOM,2023-02-10,657,B777,261,146,447296.28,310605.63
21201,SIN-BLR,SIN,BLR,2023-03-31,500,B737,157,128,1122327.33,941520.25
21202,BLR-DEL,BLR,DEL,2023-03-22,572,A320,172,71,463452.47,253383.39
21203,SIN-BOM,SIN,BOM,2024-05-02,699,A320,163,91,400652.77,383160.69
21204,MAA-HYD,MAA,HYD,2024-06-28,216,A380,482,307,2595092.45,1433904.44
21205,BOM-JFK,BOM,JFK,2024-10-09,225,B777,274,128,428215.11,404065.31
21206,JFK-BLR,JFK,BLR,2024-08-07,679,B777,288,129,1107384.48,1218271.86
21207,JFK-CCU,JFK,CCU,2024-02-26,359,A320,160,88,475578.92,462204.77
21208,HYD-BLR,HYD,BLR,2023-07-21,432,B777,291,277,2076937.51,959298.08
21209,DEL-HYD,DEL,HYD,2024-05-22,268,A320,177,58,430814.78,137870.38
21210,MAA-BOM,MAA,BOM,2024-11-23,509,A320,150,84,413380.6,420786.64
21211,DEL-MAA,DEL,MAA,2023-06-13,551,ATR72,168,97,495394.59,258793.21
21212,DEL-BLR,DEL,BLR,2023-08-03,704,A320,171,155,721885.76,802710.57
21213,DXB-CCU,DXB,CCU,2024-10-07,584,B737,156,57,191194.4,144980.27
21214,BOM-DEL,BOM,DEL,2024-12-23,531,A380,408,235,734644.12,331287.94
21215,BOM-JFK,BOM,JFK,2024-02-10,615,ATR72,199,192,1768352.01,1445222.62
21216,BLR-SIN,BLR,SIN,2023-07-29,165,ATR72,172,74,233226.13,222076.07
21217,HYD-DEL,HYD,DEL,2023-08-10,184,A380,458,409,3822088.61,3999954.11
21218,CCU-HYD,CCU,HYD,2024-04-24,471,A320,176,121,787105.79,589559.34
21219,DEL-CCU,DEL,CCU,2024-06-27,469,A380,439,217,1402995.29,1523249.55
21220,JFK-DEL,JFK,DEL,2024-05-18,203,ATR72,127,101,838068.43,508464.71
21221,BLR-BOM,BLR,BOM,2023-05-13,252,A320,168,154,1171913.88,985895.15
21222,BLR-JFK,BLR,JFK,2023-12-19,573,A380,447,389,1552661.42,564422.7
21223,BLR-DEL,BLR,DEL,2024-05-08,371,A320,142,95,623277.01,657940.1
21224,HYD-CCU,HYD,CCU,2023-10-07,588,ATR72,101,95,748226.06,473748.2
21225,BLR-JFK,BLR,JFK,2023-12-17,167,B737,185,156,1047831.29,969735.75
21226,SIN-HYD,SIN,HYD,2024-11-21,668,B777,298,144,1376190.34,944525.25
21227,SIN-BLR,SIN,BLR,2024-11-28,396,A320,169,165,808046.1,939884.18
21228,MAA-LHR,MAA,LHR,2024-03-24,492,A320,145,59,177666.36,115947.07
21229,SIN-BOM,SIN,BOM,2023-02-23,582,B777,276,225,1051156.81,584571.11
21230,JFK-DXB,JFK,DXB,2024-05-15,351,A320,165,74,292421.37,154227.35
21231,LHR-DXB,LHR,DXB,2024-12-06,241,A380,469,354,1226979.39,1393550.04
21232,BLR-BOM,BLR,BOM,2023-03-13,527,A320,169,141,769797.34,899186.5
21233,BLR-SIN,BLR,SIN,2023-10-01,463,B737,186,180,684606.06,605866.17
21234,SIN-HYD,SIN,HYD,2023-06-09,633,A320,159,103,324775.82,118118.23
21235,DEL-DXB,DEL,DXB,2023-01-25,692,ATR72,136,104,687526.41,429763.42
21236,HYD-LHR,HYD,LHR,2024-09-19,587,B777,286,185,1688973.46,1216274.61
21237,MAA-BLR,MAA,BLR,2024-11-06,532,A380,493,198,1020222.05,779487.77
21238,BOM-LHR,BOM,LHR,2024-06-05,322,A320,173,75,365574.45,276093.31
21239,BLR-CCU,BLR,CCU,2024-01-20,346,ATR72,106,69,457784.15,159797.81
21240,MAA-BLR,MAA,BLR,2023-07-07,268,A380,454,365,1789186.09,2124704.84
21241,DXB-LHR,DXB,LHR,2024-04-19,327,A380,548,272,1038049.26,702299.22
21242,DXB-BLR,DXB,BLR,2023-04-02,354,ATR72,171,76,401869.94,366405.78
21243,BLR-HYD,BLR,HYD,2024-06-10,409,B777,287,227,777747.17,468008.61
21244,DXB-MAA,DXB,MAA,2023-08-10,477,A320,157,112,1008239.58,394265.98
21245,BLR-DXB,BLR,DXB,2023-10-10,322,B777,273,145,485417.25,523978.6
21246,JFK-SIN,JFK,SIN,2023-08-01,406,B737,187,93,868102.26,612736.74
21247,BLR-BOM,BLR,BOM,2024-03-19,461,B777,266,165,762473.84,464073.23
21248,HYD-CCU,HYD,CCU,2023-06-15,716,B777,299,164,611713.09,393906.22
21249,BOM-BLR,BOM,BLR,2024-02-18,216,B777,266,80,709867.11,399898.95
21250,SIN-JFK,SIN,JFK,2024-11-18,192,A320,168,147,1294857.7,810238.51
21251,DEL-LHR,DEL,LHR,2023-10-02,69,B737,182,84,546538.99,228159.5
21252,BLR-MAA,BLR,MAA,2024-02-03,472,ATR72,113,56,187961.64,119216.22
21253,BLR-JFK,BLR,JFK,2023-04-28,75,B777,272,189,952266.72,913047.7
21254,DXB-LHR,DXB,LHR,2024-09-03,592,A380,407,300,1575038.83,1068663.8
21255,DEL-JFK,DEL,JFK,2024-09-02,687,ATR72,103,55,285724.2,88058.58
21256,BOM-BLR,BOM,BLR,2024-02-02,715,B737,166,165,533307.68,361730.01
21257,LHR-DEL,LHR,DEL,2024-11-02,317,A320,175,163,782809.28,469400.56
21258,DEL-DXB,DEL,DXB,2023-10-02,465,A380,445,399,2624897.81,1004514.23
21259,CCU-SIN,CCU,SIN,2024-01-25,153,ATR72,100,100,858423.24,594934.26
21260,JFK-BOM,JFK,BOM,2023-06-02,124,A380,493,465,2138342.74,2215630.69
21261,DEL-DXB,DEL,DXB,2024-03-30,382,ATR72,157,149,768944.2,282047.24
21262,SIN-BLR,SIN,BLR,2023-08-26,203,B777,290,222,1838398.73,1969761.08
21263,BOM-DEL,BOM,DEL,2024-07-02,95,B777,277,267,1567428.65,1819304.56
21264,CCU-BOM,CCU,BOM,2024-03-21,307,A380,489,153,947484.14,313923.49
21265,CCU-DXB,CCU,DXB,2023-10-07,193,B737,154,110,704578.25,661823.55
21266,SIN-HYD,SIN,HYD,2023-12-22,605,B777,264,187,821510.67,527579.92
21267,HYD-MAA,HYD,MAA,2023-03-03,480,ATR72,127,58,271519.03,182489.38
21268,JFK-LHR,JFK,LHR,2024-09-02,376,ATR72,181,96,816269.91,819195.06
21269,BLR-LHR,BLR,LHR,2024-05-01,389,ATR72,189,93,530070.95,461418.88
21270,CCU-LHR,CCU,LHR,2024-06-25,564,B737,150,68,403365.06,385539.59
21271,JFK-BLR,JFK,BLR,2024-05-24,321,B737,156,91,660564.12,453332.96
21272,JFK-MAA,JFK,MAA,2024-08-10,453,A380,408,167,1002470.46,1024395.18
21273,MAA-BLR,MAA,BLR,2023-04-29,670,ATR72,129,64,375562.77,329180.11
21274,CCU-LHR,CCU,LHR,2024-09-01,94,B777,296,109,527950.55,590486.54
21275,DEL-CCU,DEL,CCU,2024-01-26,300,A380,547,361,2114913.28,2268998.26
21276,BOM-BLR,BOM,BLR,2023-04-16,494,ATR72,183,132,1009110.44,488836.46
21277,LHR-DEL,LHR,DEL,2023-03-31,518,B737,156,117,865182.26,908555.78
21278,LHR-DEL,LHR,DEL,2024-12-08,81,ATR72,184,95,849177.27,461753.28
21279,LHR-BOM,LHR,BOM,2024-09-14,258,A320,151,62,380084.86,292410.08
21280,LHR-BLR,LHR,BLR,2024-09-09,175,B737,153,129,1197567.02,670144.74
21281,LHR-MAA,LHR,MAA,2023-10-08,676,A320,154,69,452952.37,422241.77
21282,CCU-MAA,CCU,MAA,2024-11-20,542,B777,291,146,449855.1,305145
21283,JFK-DEL,JFK,DEL,2023-06-14,256,B737,174,57,467640.14,499690.69
21284,CCU-JFK,CCU,JFK,2023-12-26,485,B777,287,110,574382.17,414614.89
21285,CCU-MAA,CCU,MAA,2024-01-16,667,A320,161,130,1256235.1,436511.23
21286,DXB-MAA,DXB,MAA,2023-10-24,221,B737,189,129,1102285.9,613700.2
21287,MAA-JFK,MAA,JFK,2024-09-19,491,B777,286,134,633612.27,458113.74
21288,LHR-BLR,LHR,BLR,2024-01-07,144,A380,456,222,1034998.26,551881.48
21289,BOM-CCU,BOM,CCU,2023-07-14,285,B777,272,171,1080121.64,1050554.99
21290,MAA-LHR,MAA,LHR,2024-12-20,557,B777,274,92,525146.85,564526.94
21291,CCU-DXB,CCU,DXB,2024-11-02,660,A320,157,77,241500.17,140818.06
21292,SIN-DEL,SIN,DEL,2024-09-19,141,B777,255,185,1388321.25,626077.39
21293,BLR-LHR,BLR,LHR,2023-01-02,709,A380,458,308,2802552.03,1200168.44
21294,DXB-JFK,DXB,JFK,2024-08-30,537,B777,271,143,985758.34,654294.43
21295,DEL-HYD,DEL,HYD,2023-07-07,316,B737,185,112,491741.42,351130.32
21296,DXB-CCU,DXB,CCU,2024-02-01,384,A320,160,60,316586.05,274194.32
21297,BLR-BOM,BLR,BOM,2023-06-05,69,B737,163,152,864439.01,837861.55
21298,DXB-MAA,DXB,MAA,2024-11-27,619,A380,460,307,2658977.25,1768734.31
21299,LHR-SIN,LHR,SIN,2024-05-27,499,ATR72,166,68,271636.75,230625.56
21300,BOM-DXB,BOM,DXB,2023-12-02,666,A380,483,274,1975692.71,1489127.94
21301,DEL-MAA,DEL,MAA,2024-04-22,333,A380,414,350,2369437.26,2317386.17
21302,JFK-BLR,JFK,BLR,2024-01-30,458,B737,169,63,189374.82,190987.43
21303,LHR-SIN,LHR,SIN,2024-12-03,653,B777,289,267,2661557.35,2797810.32
21304,CCU-MAA,CCU,MAA,2023-06-22,267,B737,172,159,795554.38,407605.34
21305,MAA-DEL,MAA,DEL,2024-08-29,703,B777,293,250,1245814.51,1134282.52
21306,LHR-SIN,LHR,SIN,2024-03-18,249,A380,541,182,1014483.03,546770.26
21307,MAA-HYD,MAA,HYD,2024-03-29,295,A320,149,123,1036795.39,802180.09
21308,MAA-JFK,MAA,JFK,2024-05-25,523,B737,174,160,503147.66,506052.38
21309,BOM-DXB,BOM,DXB,2024-12-15,94,A380,439,391,1808135.29,1436468.04
21310,BLR-HYD,BLR,HYD,2024-03-24,606,A320,160,135,485197.83,292361.23
21311,DXB-JFK,DXB,JFK,2023-07-10,261,A320,160,108,782043.29,582852.38
21312,DEL-CCU,DEL,CCU,2024-01-22,656,B777,271,119,928886.19,1003645.45
21313,DEL-CCU,DEL,CCU,2024-07-01,183,B777,298,189,987852.96,724681.8
21314,BLR-SIN,BLR,SIN,2024-08-07,341,A320,174,81,691190.7,757384.99
21315,CCU-MAA,CCU,MAA,2023-10-19,567,B777,260,140,996193.41,864218.54
21316,HYD-DXB,HYD,DXB,2023-08-22,242,A380,488,303,1300547.04,1434659.57
21317,BOM-CCU,BOM,CCU,2023-05-07,74,B737,160,80,463235.27,505862.39
21318,BLR-JFK,BLR,JFK,2024-01-01,181,B777,288,192,1896452.98,2153120.9
21319,SIN-BOM,SIN,BOM,2024-06-13,485,B777,293,121,543573.59,220318.37
21320,MAA-DEL,MAA,DEL,2023-01-04,540,A380,482,334,1879958.74,1249364.86
21321,SIN-JFK,SIN,JFK,2024-07-26,143,A320,144,106,853632.05,347662.13
21322,BLR-HYD,BLR,HYD,2024-02-05,168,A380,441,380,1584299.59,560981.11
21323,HYD-BOM,HYD,BOM,2024-03-06,194,ATR72,133,69,290969.46,325626.04
21324,LHR-DEL,LHR,DEL,2024-10-15,523,ATR72,143,112,643300.71,705042.7
21325,BOM-DEL,BOM,DEL,2023-12-26,70,B777,292,206,791072.96,345645.29
21326,BOM-DEL,BOM,DEL,2023-04-25,688,B737,154,107,1019528.37,857105.72
